Split,Image_Path,Image_Name,Status,Class,Confidence
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_14_jpg.rf.c6bd3d262d371d6717dbe66658b3db89.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_14_jpg.rf.c6bd3d262d371d6717dbe66658b3db89.jpg,Detected,Ketamine,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_14_jpg.rf.f9d4c94dda585bfe3c8ac27da75fe25e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_14_jpg.rf.f9d4c94dda585bfe3c8ac27da75fe25e.jpg,Detected,Ketamine,0.91
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_14_jpg.rf.f9d4c94dda585bfe3c8ac27da75fe25e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_14_jpg.rf.f9d4c94dda585bfe3c8ac27da75fe25e.jpg,Detected,Ketamine,0.9
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_14_jpg.rf.f9d4c94dda585bfe3c8ac27da75fe25e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_14_jpg.rf.f9d4c94dda585bfe3c8ac27da75fe25e.jpg,Detected,Ketamine,0.02
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_14_jpg.rf.f9d4c94dda585bfe3c8ac27da75fe25e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_14_jpg.rf.f9d4c94dda585bfe3c8ac27da75fe25e.jpg,Detected,Ketamine,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_15_jpg.rf.e43c287c7e2494e1b76a7765d5451cd7.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_15_jpg.rf.e43c287c7e2494e1b76a7765d5451cd7.jpg,Detected,Ketamine,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_15_jpg.rf.e43c287c7e2494e1b76a7765d5451cd7.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_15_jpg.rf.e43c287c7e2494e1b76a7765d5451cd7.jpg,Detected,Ketamine,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_15_jpg.rf.e43c287c7e2494e1b76a7765d5451cd7.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_15_jpg.rf.e43c287c7e2494e1b76a7765d5451cd7.jpg,Detected,Ketamine,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_15_jpg.rf.e43c287c7e2494e1b76a7765d5451cd7.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_15_jpg.rf.e43c287c7e2494e1b76a7765d5451cd7.jpg,Detected,Ketamine,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_15_jpg.rf.e43c287c7e2494e1b76a7765d5451cd7.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_15_jpg.rf.e43c287c7e2494e1b76a7765d5451cd7.jpg,Detected,Ketamine,0.03
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.0b2b4f848118aca9bc29f97bc4dfec02.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.0b2b4f848118aca9bc29f97bc4dfec02.jpg,Detected,Ketamine,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.0b2b4f848118aca9bc29f97bc4dfec02.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.0b2b4f848118aca9bc29f97bc4dfec02.jpg,Detected,Ketamine,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.0b2b4f848118aca9bc29f97bc4dfec02.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.0b2b4f848118aca9bc29f97bc4dfec02.jpg,Detected,Ketamine,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.0b2b4f848118aca9bc29f97bc4dfec02.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.0b2b4f848118aca9bc29f97bc4dfec02.jpg,Detected,Ketamine,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.0b2b4f848118aca9bc29f97bc4dfec02.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.0b2b4f848118aca9bc29f97bc4dfec02.jpg,Detected,Ketamine,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.406ebb44af84e8803e2988ae7f7723a5.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.406ebb44af84e8803e2988ae7f7723a5.jpg,Detected,Ketamine,0.89
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.406ebb44af84e8803e2988ae7f7723a5.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.406ebb44af84e8803e2988ae7f7723a5.jpg,Detected,Ketamine,0.88
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.406ebb44af84e8803e2988ae7f7723a5.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.406ebb44af84e8803e2988ae7f7723a5.jpg,Detected,Ketamine,0.85
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.406ebb44af84e8803e2988ae7f7723a5.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.406ebb44af84e8803e2988ae7f7723a5.jpg,Detected,Ketamine,0.8
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.406ebb44af84e8803e2988ae7f7723a5.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.406ebb44af84e8803e2988ae7f7723a5.jpg,Detected,Ketamine,0.79
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.406ebb44af84e8803e2988ae7f7723a5.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.406ebb44af84e8803e2988ae7f7723a5.jpg,Detected,Ketamine,0.03
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.6c64e7e3248780befa1dba380e8e55f3.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.6c64e7e3248780befa1dba380e8e55f3.jpg,Detected,Ketamine,0.9
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.6c64e7e3248780befa1dba380e8e55f3.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.6c64e7e3248780befa1dba380e8e55f3.jpg,Detected,Ketamine,0.9
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.6c64e7e3248780befa1dba380e8e55f3.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.6c64e7e3248780befa1dba380e8e55f3.jpg,Detected,Ketamine,0.9
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.6c64e7e3248780befa1dba380e8e55f3.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.6c64e7e3248780befa1dba380e8e55f3.jpg,Detected,Ketamine,0.86
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.6c64e7e3248780befa1dba380e8e55f3.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.6c64e7e3248780befa1dba380e8e55f3.jpg,Detected,Ketamine,0.06
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.77167e4d7ec27e1c1dcb3d564401f808.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.77167e4d7ec27e1c1dcb3d564401f808.jpg,Detected,Ketamine,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.77167e4d7ec27e1c1dcb3d564401f808.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.77167e4d7ec27e1c1dcb3d564401f808.jpg,Detected,Ketamine,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.77167e4d7ec27e1c1dcb3d564401f808.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.77167e4d7ec27e1c1dcb3d564401f808.jpg,Detected,Ketamine,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.77167e4d7ec27e1c1dcb3d564401f808.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.77167e4d7ec27e1c1dcb3d564401f808.jpg,Detected,Ketamine,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.8b2c70d3a3d9b180c05f2ec05adf934b.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.8b2c70d3a3d9b180c05f2ec05adf934b.jpg,Detected,Ketamine,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.8b2c70d3a3d9b180c05f2ec05adf934b.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.8b2c70d3a3d9b180c05f2ec05adf934b.jpg,Detected,Ketamine,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.8b2c70d3a3d9b180c05f2ec05adf934b.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.8b2c70d3a3d9b180c05f2ec05adf934b.jpg,Detected,Ketamine,0.9
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.8b2c70d3a3d9b180c05f2ec05adf934b.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.8b2c70d3a3d9b180c05f2ec05adf934b.jpg,Detected,Ketamine,0.88
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,Detected,Ketamine,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,Detected,Ketamine,0.91
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,Detected,Ketamine,0.9
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,Detected,Ketamine,0.84
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,Detected,Ketamine,0.69
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,Detected,Ketamine,0.49
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,Detected,Ketamine,0.08
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.9d0a311d4a3c66e00c8501f59eb4b51b.jpg,Detected,Ketamine,0.02
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b2cb6b92a03a2d368d0ad7d9449593b4.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b2cb6b92a03a2d368d0ad7d9449593b4.jpg,Detected,Ketamine,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b2cb6b92a03a2d368d0ad7d9449593b4.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b2cb6b92a03a2d368d0ad7d9449593b4.jpg,Detected,Ketamine,0.88
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b2cb6b92a03a2d368d0ad7d9449593b4.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b2cb6b92a03a2d368d0ad7d9449593b4.jpg,Detected,Ketamine,0.88
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b2cb6b92a03a2d368d0ad7d9449593b4.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b2cb6b92a03a2d368d0ad7d9449593b4.jpg,Detected,Ketamine,0.85
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b2cb6b92a03a2d368d0ad7d9449593b4.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b2cb6b92a03a2d368d0ad7d9449593b4.jpg,Detected,Ketamine,0.18
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b73d82ff80de96e80e9c91c0c2b7c5a9.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b73d82ff80de96e80e9c91c0c2b7c5a9.jpg,Detected,Ketamine,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b73d82ff80de96e80e9c91c0c2b7c5a9.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b73d82ff80de96e80e9c91c0c2b7c5a9.jpg,Detected,Ketamine,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b73d82ff80de96e80e9c91c0c2b7c5a9.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b73d82ff80de96e80e9c91c0c2b7c5a9.jpg,Detected,Ketamine,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b73d82ff80de96e80e9c91c0c2b7c5a9.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b73d82ff80de96e80e9c91c0c2b7c5a9.jpg,Detected,Ketamine,0.9
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b73d82ff80de96e80e9c91c0c2b7c5a9.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.b73d82ff80de96e80e9c91c0c2b7c5a9.jpg,Detected,Ketamine,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,Detected,Ketamine,0.96
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,Detected,Ketamine,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,Detected,Ketamine,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,Detected,Ketamine,0.91
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,Detected,Ketamine,0.03
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,Detected,Ketamine,0.03
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,Detected,Ketamine,0.02
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.df529cc3d8652e1cc1490cadb7837db7.jpg,Detected,Ketamine,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.e2901fc3bc8d0ec4e570b174ed1aaa3c.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.e2901fc3bc8d0ec4e570b174ed1aaa3c.jpg,Detected,Ketamine,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.e2901fc3bc8d0ec4e570b174ed1aaa3c.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.e2901fc3bc8d0ec4e570b174ed1aaa3c.jpg,Detected,Ketamine,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.e2901fc3bc8d0ec4e570b174ed1aaa3c.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.e2901fc3bc8d0ec4e570b174ed1aaa3c.jpg,Detected,Ketamine,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.e2901fc3bc8d0ec4e570b174ed1aaa3c.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.e2901fc3bc8d0ec4e570b174ed1aaa3c.jpg,Detected,Ketamine,0.9
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.e2901fc3bc8d0ec4e570b174ed1aaa3c.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_16_jpg.rf.e2901fc3bc8d0ec4e570b174ed1aaa3c.jpg,Detected,Ketamine,0.02
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,Detected,Ketamine,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,Detected,Ketamine,0.89
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,Detected,Ketamine,0.44
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,Detected,Ketamine,0.11
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,Detected,Ketamine,0.08
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,Detected,Ketamine,0.04
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,Detected,Ketamine,0.02
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.07de66dcbb7e76ea5f33b52ead685861.jpg,Detected,Cannabis,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.1887f585ec447faa66df7766714e3d80.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.1887f585ec447faa66df7766714e3d80.jpg,Detected,Ketamine,0.96
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.1887f585ec447faa66df7766714e3d80.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.1887f585ec447faa66df7766714e3d80.jpg,Detected,Ketamine,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.1887f585ec447faa66df7766714e3d80.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.1887f585ec447faa66df7766714e3d80.jpg,Detected,Ketamine,0.02
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.1887f585ec447faa66df7766714e3d80.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.1887f585ec447faa66df7766714e3d80.jpg,Detected,Ketamine,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.1887f585ec447faa66df7766714e3d80.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.1887f585ec447faa66df7766714e3d80.jpg,Detected,Ketamine,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.3446900f7c0f5176b5ac1cf0b2ddb2fe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.3446900f7c0f5176b5ac1cf0b2ddb2fe.jpg,Detected,Ketamine,0.97
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.3446900f7c0f5176b5ac1cf0b2ddb2fe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.3446900f7c0f5176b5ac1cf0b2ddb2fe.jpg,Detected,Ketamine,0.97
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.5e6966f4d6e6a7d2eeccf39b139df860.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.5e6966f4d6e6a7d2eeccf39b139df860.jpg,Detected,Ketamine,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.5e6966f4d6e6a7d2eeccf39b139df860.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.5e6966f4d6e6a7d2eeccf39b139df860.jpg,Detected,Ketamine,0.9
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.5e6966f4d6e6a7d2eeccf39b139df860.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.5e6966f4d6e6a7d2eeccf39b139df860.jpg,Detected,Ketamine,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.5e6966f4d6e6a7d2eeccf39b139df860.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.5e6966f4d6e6a7d2eeccf39b139df860.jpg,Detected,Ketamine,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.61147b4b000001ad7700742d9b573c21.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.61147b4b000001ad7700742d9b573c21.jpg,Detected,Ketamine,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.61147b4b000001ad7700742d9b573c21.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.61147b4b000001ad7700742d9b573c21.jpg,Detected,Ketamine,0.83
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.61147b4b000001ad7700742d9b573c21.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.61147b4b000001ad7700742d9b573c21.jpg,Detected,Ketamine,0.76
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.61147b4b000001ad7700742d9b573c21.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.61147b4b000001ad7700742d9b573c21.jpg,Detected,Ketamine,0.32
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.61147b4b000001ad7700742d9b573c21.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.61147b4b000001ad7700742d9b573c21.jpg,Detected,Ketamine,0.08
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.61147b4b000001ad7700742d9b573c21.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\Ketamine_17_jpg.rf.61147b4b000001ad7700742d9b573c21.jpg,Detected,Ketamine,0.01
